"survey_date","locality","village","grid_name","grid_number","plot","plot_number","square","dead_logs","tree_circumference","tree_dbh","tree_height","crown_distance_length","crown_distance_width","liana_number","herbaceous_height","herbaceous_cover","canopy_cover","observation","season"
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, left",1,1,"16.642","5.3",5,2,1,9,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, left",1,1,"49.612","15.8",14,5,4,9,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, left",1,1,"50.868","16.2",12,5.5,3,9,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, left",1,1,"15.7","5",5,2.5,1.5,9,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 6, left",2,1,"31.4","10",7,4,2,7,NA,NA,50,"1 Cyathea treeand few Aframomum of 3 m high",1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 6, left",2,1,"59.66","19",10,4,4,7,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, right",3,2,"20.096","6.4",5,3,2,6,NA,NA,10,"1 Pandanus tree of 2 m high",1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, right",3,2,"48.356","15.4",12,3.5,2,6,NA,NA,10,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, right",3,2,"20.096","6.4",5,2.5,2,6,NA,NA,10,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 5, right",3,2,"15.7","5",4,1.5,0.5,6,NA,NA,10,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 5 to 6","bucket 6, right",4,2,"84.78","27",10,5,4,8,"0.5",65,20,"1 Cyathea tree of 5 m high, 1 tree stump of 2 m high",1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, left",1,0,"109.272","34.8",12,5,3,5,NA,NA,60,"1 Cyathea treeof 7 m high",1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, left",1,0,"25.12","8",8,4,4,5,NA,NA,60,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, left",1,0,"16.328","5.2",5,3,2.5,5,NA,NA,60,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, left",2,0,"25.12","8",5,1,0.5,7,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, left",2,0,"38.308","12.2",8,3,3,7,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, left",2,0,"39.564","12.6",8,3,2,7,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, left",2,0,"33.598","10.7",7,0.5,1,7,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, left",2,0,"35.796","11.4",5,3,2,7,NA,NA,50,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, right",3,1,"28.888","9.2",4,3,1.5,5,NA,NA,40,"1 decaying tree trunk of 50 cm diameter in the square, 1 Dracaena of 1 m high",1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, right",3,1,"66.882","21.3",10,4,4,5,NA,NA,40,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, right",3,1,"40.82","13",9,2.5,3,5,NA,NA,40,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 10, right",3,1,"48.984","15.6",9,3,2,5,NA,NA,40,NA,1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, right",4,1,"17.27","5.5",5,3,2.5,8,NA,NA,40,"1 Dracaena of 1 m high",1
"2021-11-28","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Degraded forest",4,"Pitfall 8, 10 to 11","bucket 11, right",4,1,"17.27","5.5",4,3,2,8,NA,NA,40,NA,1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"13x14x24x25","trap number 13",1,1,"16.956","5.4",5,1,1,0,"0.7",90,0,"dominated by various herbaceous plants and Gramineae",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"13x14x24x25","trap number 14",2,0,NA,NA,NA,NA,NA,0,"0.7",90,0,"dominated by various herbaceous plants and Gramineae",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"13x14x24x25","trap number 24",3,0,"157.314","50.1",6,6,5,0,"0.7",95,0,"dominated by various herbaceous plants and Gramineae with some vanilla plants",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"13x14x24x25","trap number 25",4,0,NA,NA,NA,NA,NA,0,"0.7",95,0,"dominated by various herbaceous plants and Gramineae with some vanilla plants",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"20x21x31x32","trap number 20",1,0,NA,NA,NA,NA,NA,2,"0.1",95,0,"1 Ravenala of 10 m high. A few Bambusa of 4 m high with a lot of dry leaves of Aframomum in the square",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"20x21x31x32","trap number 21",2,1,"59.346","18.9",8,5,4,1,"0.1",60,0,"dominated by Aframomum, ferns and dead leaves of Aframomum",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"20x21x31x32","trap number 31",3,0,NA,NA,NA,NA,NA,0,"0.5",80,0,"1 Ravenala of 12 m high, dominated by ferns of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"20x21x31x32","trap number 32",4,0,NA,NA,NA,NA,NA,0,"0.5",80,0,"dominated by ferns of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"50x51x61x62","trap number 50",1,0,"36.738","11.7",5,4,3,0,NA,NA,0,"1 banana tree of 1.7 m high, dominated by various herbaceous plants, Gramineae, ferns, Clidemia hirta of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"50x51x61x62","trap number 50",1,0,"18.84","6",6,3,3,0,NA,NA,0,NA,1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"50x51x61x62","trap number 51",2,0,"16.642","5.3",6,3,1,0,"0.5",95,0,"dominated by ferns of 1 m high with some foot of vanilla plants",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"50x51x61x62","trap number 61",3,0,NA,NA,NA,NA,NA,0,"0.7",90,0,"dominated by Clidemia hirta of 1 m high with some ferns of 0.5 m high and Gramineae of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"50x51x61x62","trap number 62",4,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by ferns of 0.5 m high and some foot of vanilla plants",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"90x91x101x102","trap number 90",1,0,NA,NA,NA,NA,NA,2,"0.2",60,0,"dominated by ferns of 1.5 m high with two vanilla plants",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"90x91x101x102","trap number 91",2,0,NA,NA,NA,NA,NA,0,"0.3",50,0,"dominated by ferns and Gramineae. A lot of rock in the square",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"90x91x101x102","trap number 101",3,0,"21.352","6.8",7,3,2,1,"0.5",90,0,"dominated by ferns, various herbaceous plants and Gramineae of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"90x91x101x102","trap number 102",4,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by ferns, various herbaceous plants and Gramineae of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"97x98x108x109","trap number 97",1,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Lantana camara, Aframomum of 3 m high, Clidemia hirta of 1.7 m high, various herbaceous plants and Gramineae with dry leaves of ferns",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"97x98x108x109","trap number 98",2,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Lantana camara, Aframomum of 3 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"97x98x108x109","trap number 108",3,0,NA,NA,NA,NA,NA,0,"0.7",90,0,"dominated by various herbaceous plants, Gramineae, Aframomum of 3 m high, ferns and Lantana camara",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"97x98x108x109","trap number 109",4,0,NA,NA,NA,NA,NA,0,"0.7",90,0,"various herbaceous plants, Clidemia hirta, Aframomum of 1.7 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 1 to 2","bucket 1, left",1,0,"15.7","5",4,3,4,0,"0.5",90,0,"dominated by Aframomum of 1.8 m high and Clidemia hirta of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 1 to 2","bucket 2, left",2,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Aframomum of 1.8 m high and Clidemia hirta of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 1 to 2","bucket 1, right",3,0,"94.514","30.1",10,6,5,1,"0.8",80,0,"at 5 m from watercourse, dominated by Lantana camara, Aframomum of 3 m high and Clidemia hirta of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 1 to 2","bucket 2, right",4,0,NA,NA,NA,NA,NA,0,"0.1",50,0,"at 5 m from watercourse, dominated by Aframomum",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 5 to 6","bucket 5, left",1,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by various herbaceous plants, ferns of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 5 to 6","bucket 6, left",2,0,"30.144","9.6",4,3,3,0,"0.5",90,0,"dominated by ferns of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 5 to 6","bucket 5, right",3,0,NA,NA,NA,NA,NA,0,"0.7",90,0,"dominated by ferns of 0.5 m high and Lantana camara",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 5 to 6","bucket 6, right",4,0,NA,NA,NA,NA,NA,0,"0.3",90,0,"dominated by Aframomum of 1 m high and ferns of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 10 to 11","bucket 10, left",1,0,"17.584","5.6",3,3,3,0,"0.5",90,0,"dominated by various herbaceous plants, Gramineae, Aframomum of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 10 to 11","bucket 11, left",2,0,"18.84","6",4,3,2,0,"0.5",90,0,"dominated by various herbaceous plants and Gramineae with some foot of vanilla plants in the square",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 10 to 11","bucket 10, right",3,0,NA,NA,NA,NA,NA,0,"0.8",90,0,"dominated by Aframomum of 1.5 m and ferns of 1 m. A big rock in the square",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 9, 10 to 11","bucket 11, right",4,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by various herbaceous plants, ferns, Gramineae and some foot of vanilla plants",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 1 to 2","bucket 1, left",1,0,NA,NA,NA,NA,NA,0,"0.1",90,0,"Clidemia hirta of 0.2 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 1 to 2","bucket 2, left",2,0,NA,NA,NA,NA,NA,0,"0.1",90,0,"Clidemia hirta of 0.2 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 1 to 2","bucket 1, right",3,0,NA,NA,NA,NA,NA,0,"0.1",90,0,"Clidemia hirta of 0.2 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 1 to 2","bucket 2, right",4,0,NA,NA,NA,NA,NA,0,"0.1",90,0,"Clidemia hirta of 0.2 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 5 to 6","bucket 5, left",1,0,NA,NA,NA,NA,NA,0,"0.3",90,0,"dominated by ferns and Aframomum of 1.8 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 5 to 6","bucket 6, left",2,0,NA,NA,NA,NA,NA,1,"0.7",90,0,"dominated by ferns and Aframomum",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 5 to 6","bucket 5, right",3,0,NA,NA,NA,NA,NA,0,"0.7",90,0,"dominated by ferns and Aframomum",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 5 to 6","bucket 6, right",4,0,NA,NA,NA,NA,NA,0,"1.5",90,0,"dominated by ferns and dry leaves of ferns",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 10 to 11","bucket 10, left",1,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by various herbaceous plants and Gramineae of 0.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 10 to 11","bucket 11, left",2,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by various herbaceous plants and Lantana camara. At few meter from a vanilla field",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 10 to 11","bucket 10, right",3,0,NA,NA,NA,NA,NA,0,"1",90,0,"dominated by ferns of 1.5 m high",1
"2021-12-09","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Vanilla",5,"Pitfall 10, 10 to 11","bucket 11, right",4,0,NA,NA,NA,NA,NA,0,"1",90,0,"dominated by ferns of 1.5 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"13x14x24x25","trap number 13",1,0,NA,NA,NA,NA,NA,0,"0.2",90,0,"the crops have been harvested already",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"13x14x24x25","trap number 14",2,0,NA,NA,NA,NA,NA,0,"0.2",90,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"13x14x24x25","trap number 24",3,0,NA,NA,NA,NA,NA,0,"0.2",90,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"13x14x24x25","trap number 25",4,0,NA,NA,NA,NA,NA,0,"0.2",90,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"20x21x31x32","trap number 20",1,0,NA,NA,NA,NA,NA,0,"0.2",90,0,"rice plants of 1.2 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"20x21x31x32","trap number 21",2,0,NA,NA,NA,NA,NA,0,"0.2",90,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"20x21x31x32","trap number 31",3,0,NA,NA,NA,NA,NA,0,"0.2",90,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"20x21x31x32","trap number 32",4,0,NA,NA,NA,NA,NA,0,"0.2",90,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"50x51x61x62","trap number 50",1,0,NA,NA,NA,NA,NA,0,"0.5",50,0,"rice plants of 0.5 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"50x51x61x62","trap number 51",2,0,NA,NA,NA,NA,NA,0,"0.5",10,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"50x51x61x62","trap number 61",3,0,NA,NA,NA,NA,NA,0,"0.5",10,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"50x51x61x62","trap number 62",4,0,NA,NA,NA,NA,NA,0,"0.5",10,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"90x91x101x102","trap number 90",1,0,NA,NA,NA,NA,NA,0,"0.2",60,0,"rice plants of 1.2 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"90x91x101x102","trap number 91",2,0,NA,NA,NA,NA,NA,0,"0.2",60,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"90x91x101x102","trap number 101",3,0,NA,NA,NA,NA,NA,0,"0.2",10,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"90x91x101x102","trap number 102",4,0,NA,NA,NA,NA,NA,0,"0.2",10,0,NA,1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"97x98x108x109","trap number 97",1,0,NA,NA,NA,NA,NA,0,"0.2",50,0,"uncultivated rice field",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"97x98x108x109","trap number 98",2,0,NA,NA,NA,NA,NA,0,"0.2",50,0,"uncultivated rice field",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"97x98x108x109","trap number 108",3,0,NA,NA,NA,NA,NA,0,"0.2",50,0,"uncultivated rice field",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"97x98x108x109","trap number 109",4,0,NA,NA,NA,NA,NA,0,"0.2",50,0,"uncultivated rice field",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 1 to 2","bucket 1, left",1,0,NA,NA,NA,NA,NA,0,"0.06",98,0,"dominated by herbs of 6 cm high and few Clidemia hirta of 0.1 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 1 to 2","bucket 2, left",2,0,NA,NA,NA,NA,NA,0,"0.06",98,0,"dominated by herbs of 6 cm high and few Clidemia hirta of 0.1 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 1 to 2","bucket 1, right",3,0,NA,NA,NA,NA,NA,0,"0.5",98,0,"dominated by Clidemia hirta of 0.1 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 1 to 2","bucket 2, right",4,0,NA,NA,NA,NA,NA,0,"0.5",98,0,"dominated by Clidemia hirta of 0.1 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 5 to 6","bucket 5, left",1,0,NA,NA,NA,NA,NA,0,"0.06",80,0,"dominated by herbs of 6 cm high and few herbaceous plants of 0.1 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 5 to 6","bucket 6, left",2,0,NA,NA,NA,NA,NA,0,"0.1",80,0,"dominated by herbs of 6 cm high and few herbaceous plants of 0.1 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 5 to 6","bucket 5, right",3,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Clidemia hirta of 0.5 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 5 to 6","bucket 6, right",4,0,NA,NA,NA,NA,NA,0,"0.5",90,0,"dominated by Clidemia hirta of 0.5 m high",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 10 to 11","bucket 10, left",1,0,"111.47","35.5",8,6,6,0,NA,NA,0,"dominated by herbaceous plants of 0.5 m high. Area covered by leaves",1
"2021-12-18","Madagascar, Region SAVA, District Sambava, Commune Rurale Andratamarina, Fokontany Andatsakala","Andatsakala","Rice field",6,"Pitfall 11, 10 to 11","bucket 10, left",1,0,"125.286","39.9",NA,NA,NA,0,NA,NA,0,NA,1
