otu_ID,asv_ID,asv_ID_top,Phylum,Class,Order,Family,Genus,Species
186,ASV_886,ASV_1487,Nematoda,Chromadorea,NA,NA,NA,NA
187,ASV_2285,ASV_2285,Nematoda,Chromadorea,NA,NA,NA,NA
188,ASV_2849,ASV_2849,Nematoda,Chromadorea,NA,NA,NA,NA
189,ASV_1298,ASV_1298,Nematoda,Chromadorea,NA,NA,NA,NA
190,ASV_2990,ASV_2990,Nematoda,NA,NA,NA,NA,NA
191,ASV_549,ASV_549,Nematoda,Chromadorea,NA,NA,NA,NA
192,ASV_822,ASV_822,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
193,ASV_1552,ASV_1552,Nematoda,Chromadorea,NA,NA,NA,NA
194,ASV_3615,ASV_3615,Nematoda,NA,NA,NA,NA,NA
195,ASV_4099,ASV_4099,Nematoda,Chromadorea,NA,NA,NA,NA
196,ASV_1395,ASV_1395,Nematoda,NA,NA,NA,NA,NA
197,ASV_804,ASV_804,Nematoda,Chromadorea,NA,NA,NA,NA
198,ASV_412,ASV_412,Nematoda,Chromadorea,NA,NA,NA,NA
199,ASV_1896,ASV_1896,Nematoda,NA,NA,NA,NA,NA
200,ASV_268,ASV_268,Nematoda,Chromadorea,NA,NA,NA,NA
201,ASV_369,ASV_369,Nematoda,Chromadorea,NA,NA,NA,NA
202,ASV_429,ASV_429,Nematoda,Chromadorea,NA,NA,NA,NA
202,ASV_624,ASV_429,Nematoda,Chromadorea,NA,NA,NA,NA
203,ASV_1879,ASV_1879,Nematoda,Chromadorea,NA,NA,NA,NA
204,ASV_781,ASV_781,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
205,ASV_880,ASV_880,Nematoda,Chromadorea,NA,NA,NA,NA
206,ASV_1665,ASV_1665,Nematoda,Chromadorea,NA,NA,NA,NA
207,ASV_925,ASV_925,Nematoda,NA,NA,NA,NA,NA
208,ASV_533,ASV_533,Nematoda,Chromadorea,NA,NA,NA,NA
208,ASV_645,ASV_533,Nematoda,Chromadorea,NA,NA,NA,NA
209,ASV_3509,ASV_3509,Nematoda,Chromadorea,NA,NA,NA,NA
210,ASV_3802,ASV_3802,Nematoda,NA,NA,NA,NA,NA
211,ASV_550,ASV_550,Nematoda,Chromadorea,NA,NA,NA,NA
211,ASV_751,ASV_550,Nematoda,Chromadorea,NA,NA,NA,NA
211,ASV_853,ASV_550,Nematoda,Chromadorea,NA,NA,NA,NA
212,ASV_1471,ASV_1471,Nematoda,NA,NA,NA,NA,NA
213,ASV_274,ASV_274,Nematoda,Chromadorea,NA,NA,NA,NA
213,ASV_374,ASV_274,Nematoda,Chromadorea,NA,NA,NA,NA
213,ASV_671,ASV_274,Nematoda,Chromadorea,NA,NA,NA,NA
213,ASV_715,ASV_274,Nematoda,Chromadorea,NA,NA,NA,NA
214,ASV_340,ASV_340,Nematoda,Chromadorea,NA,NA,NA,NA
215,ASV_665,ASV_665,Nematoda,NA,NA,NA,NA,NA
216,ASV_317,ASV_317,Nematoda,Chromadorea,NA,NA,NA,NA
216,ASV_425,ASV_317,Nematoda,Chromadorea,NA,NA,NA,NA
217,ASV_1670,ASV_1670,Nematoda,NA,NA,NA,NA,NA
218,ASV_2177,ASV_2177,Nematoda,NA,NA,NA,NA,NA
219,ASV_1850,ASV_1850,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
220,ASV_3678,ASV_3678,Nematoda,NA,NA,NA,NA,NA
220,ASV_765,ASV_3678,Nematoda,NA,NA,NA,NA,NA
221,ASV_216,ASV_216,Nematoda,Chromadorea,NA,NA,NA,NA
221,ASV_411,ASV_216,Nematoda,Chromadorea,NA,NA,NA,NA
222,ASV_815,ASV_815,Nematoda,Chromadorea,NA,NA,NA,NA
223,ASV_3241,ASV_3241,Nematoda,Chromadorea,NA,NA,NA,NA
224,ASV_968,ASV_968,Nematoda,Chromadorea,NA,NA,NA,NA
225,ASV_392,ASV_392,Nematoda,Chromadorea,NA,NA,NA,NA
226,ASV_188,ASV_188,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
226,ASV_441,ASV_188,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
227,ASV_1152,ASV_1152,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus_colubriformis
227,ASV_156,ASV_1152,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus_colubriformis
227,ASV_373,ASV_1152,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus_colubriformis
227,ASV_991,ASV_1152,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus_colubriformis
228,ASV_26,ASV_26,Nematoda,Chromadorea,Strongylida,Trichostrongylidae,Trichostrongylus,Trichostrongylus_axei
229,ASV_2170,ASV_2170,Nematoda,NA,NA,NA,NA,NA
230,ASV_155,ASV_155,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,Oscheius_myriophilus
231,ASV_1018,ASV_1018,Nematoda,NA,NA,NA,NA,NA
232,ASV_1460,ASV_1460,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
233,ASV_631,ASV_631,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
234,ASV_299,ASV_299,Nematoda,Chromadorea,Rhabditida,Rhabditidae,Oscheius,Oscheius_myriophilus
235,ASV_114,ASV_114,Nematoda,Chromadorea,Strongylida,Chabertiidae,Oesophagostomum,NA
235,ASV_1425,ASV_114,Nematoda,Chromadorea,Strongylida,Chabertiidae,Oesophagostomum,NA
235,ASV_927,ASV_114,Nematoda,Chromadorea,Strongylida,Chabertiidae,Oesophagostomum,NA
236,ASV_1212,ASV_1212,Nematoda,NA,NA,NA,NA,NA
236,ASV_579,ASV_1212,Nematoda,NA,NA,NA,NA,NA
236,ASV_641,ASV_1212,Nematoda,NA,NA,NA,NA,NA
237,ASV_139,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_219,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_290,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_33,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_36,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_51,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_53,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_56,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
237,ASV_636,ASV_33,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,NA,NA
238,ASV_152,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_186,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_217,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_24,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_34,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_38,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_39,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_4,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_41,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_59,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_62,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_74,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_76,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
238,ASV_8,ASV_4,Nematoda,Chromadorea,Strongylida,Ancylostomatidae,Ancylostoma,Ancylostoma_ceylanicum
